,t,x,y,etype,priority_s,id,F1-0-x,F1-0-y,F1-1-x,F1-1-y,F2-2-x,F2-2-y,F2-3-x,F2-3-y,P1-4-x,P1-4-y,P1-5-x,P1-5-y,P2-6-x,P2-6-y,P2-7-x,P2-7-y,H1-8-x,H1-8-y,H1-9-x,H1-9-y,H2-10-x,H2-10-y,H2-11-x,H2-11-y,points,done
162,38618.05275872533,53.12649432812804,28.44725708873545,fire,30,162,92.92864749964733,106.22637717111772,20,20,136.14537901013577,6.314102668419874,148.99779641832131,107.79545793345808,32.1649705317671,82.32901795755873,50.000642317801415,128.23580724088944,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,173.2895777013602,26.3606459123795,135.6435785867069,118.62685007845276,84.08926675458166,188.0727341460366,377,
467,38677.203948282426,75.29203770142641,150.88321944762507,police,60,467,92.92864749964733,106.22637717111772,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,148.99779641832131,107.79545793345808,32.1649705317671,82.32901795755873,50.000642317801415,128.23580724088944,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,173.2895777013602,26.3606459123795,135.6435785867069,118.62685007845276,84.08926675458166,188.0727341460366,377,
456,40207.45993441648,37.69609024734848,175.04163492474547,fire,30,456,92.92864749964733,106.22637717111772,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,148.99779641832131,107.79545793345808,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,173.2895777013602,26.3606459123795,135.6435785867069,118.62685007845276,84.08926675458166,188.0727341460366,401,
61,40887.978946994524,166.74899092796142,140.7079850174742,medical,600,61,37.69609024734848,175.04163492474547,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,148.99779641832131,107.79545793345808,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,173.2895777013602,26.3606459123795,135.6435785867069,118.62685007845276,84.08926675458166,188.0727341460366,411,
21,41467.3348464591,136.09624269926542,119.28180614639476,police,120,21,37.69609024734848,175.04163492474547,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,166.74899092796142,140.7079850174742,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,173.2895777013602,26.3606459123795,135.6435785867069,118.62685007845276,84.08926675458166,188.0727341460366,411,
307,42054.47737332637,166.2690113378251,154.21956274619768,fire,120,307,37.69609024734848,175.04163492474547,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,166.74899092796142,140.7079850174742,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,173.2895777013602,26.3606459123795,136.09624269926542,119.28180614639476,84.08926675458166,188.0727341460366,418,
371,43710.425733005606,188.3213975737192,30.838853375912635,medical,600,371,37.69609024734848,175.04163492474547,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,173.2895777013602,26.3606459123795,136.09624269926542,119.28180614639476,84.08926675458166,188.0727341460366,443,
276,44549.52840583548,189.5228618653495,92.01938037876174,medical,120,276,37.69609024734848,175.04163492474547,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,136.09624269926542,119.28180614639476,84.08926675458166,188.0727341460366,446,
303,46724.14960967813,42.83853224178007,189.53365350686937,police,60,303,37.69609024734848,175.04163492474547,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,84.08926675458166,188.0727341460366,480,
144,47990.839159841984,43.27692797572114,96.83971744254174,medical,600,144,37.69609024734848,175.04163492474547,53.12649432812804,28.44725708873545,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,42.83853224178007,189.53365350686937,500,
403,49451.29777273956,88.20771323694659,83.756059633838,police,300,403,37.69609024734848,175.04163492474547,43.27692797572114,96.83971744254174,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,32.1649705317671,82.32901795755873,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,42.83853224178007,189.53365350686937,514,
338,49534.0092462297,71.39483520707269,156.168313395685,medical,120,338,37.69609024734848,175.04163492474547,43.27692797572114,96.83971744254174,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,88.20771323694659,83.756059633838,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,42.83853224178007,189.53365350686937,511,
9,49841.20259452624,13.911029764748184,132.25266371354203,police,60,9,71.39483520707269,156.168313395685,43.27692797572114,96.83971744254174,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,88.20771323694659,83.756059633838,75.29203770142641,150.88321944762507,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,42.83853224178007,189.53365350686937,514,
79,50059.24113454208,65.6523902395413,172.8705884060573,police,120,79,71.39483520707269,156.168313395685,43.27692797572114,96.83971744254174,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,88.20771323694659,83.756059633838,13.911029764748184,132.25266371354203,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,42.83853224178007,189.53365350686937,516,
482,50852.91008279532,46.00372520065272,113.957902540807,fire,60,482,71.39483520707269,156.168313395685,43.27692797572114,96.83971744254174,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,88.20771323694659,83.756059633838,13.911029764748184,132.25266371354203,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,527,
65,52772.4233552758,126.84759177701596,52.79678032608188,police,120,65,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,88.20771323694659,83.756059633838,13.911029764748184,132.25266371354203,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,557,
404,52848.72415639327,100.36390092219752,122.29561197835348,police,300,404,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,126.84759177701596,52.79678032608188,13.911029764748184,132.25266371354203,187.1028481161342,114.20861866505687,137.73559824241875,139.94673699514345,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,557,
378,52882.76511563294,121.33205256412728,62.516499849386605,medical,120,378,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,136.14537901013577,6.314102668419874,166.2690113378251,154.21956274619768,126.84759177701596,52.79678032608188,13.911029764748184,132.25266371354203,187.1028481161342,114.20861866505687,113.44304389127467,115.26420206516639,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,557,
270,52986.47383248728,189.0648174453288,153.4699054617208,police,120,270,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,126.84759177701596,52.79678032608188,13.911029764748184,132.25266371354203,187.1028481161342,114.20861866505687,100.36390092219752,122.29561197835348,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,555,
458,53416.35638357551,20.179342618501405,6.715255150856159,medical,600,458,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,126.84759177701596,52.79678032608188,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,9.103140196643666,10.905204047797556,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,560,
72,54451.83873766425,49.90594784458489,20.558724334357127,medical,120,72,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,126.84759177701596,52.79678032608188,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,20.179342618501405,6.715255150856159,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,567,
108,55456.58574587194,82.97357917964364,66.17627820761672,police,120,108,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,126.84759177701596,52.79678032608188,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,49.90594784458489,20.558724334357127,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,581,
415,55465.38065356035,165.59034070160675,54.22654439959516,medical,600,415,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,24.321863252999112,10.123298781634983,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,49.90594784458489,20.558724334357127,188.3213975737192,30.838853375912635,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,581,
322,55897.70976619746,29.903923792845365,188.0451898682636,medical,600,322,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,82.97357917964364,66.17627820761672,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,49.90594784458489,20.558724334357127,165.59034070160675,54.22654439959516,189.5228618653495,92.01938037876174,65.6523902395413,172.8705884060573,584,
113,56874.08769387625,87.16719520932732,5.804963989343048,police,300,113,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,82.97357917964364,66.17627820761672,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,49.90594784458489,20.558724334357127,165.59034070160675,54.22654439959516,189.5228618653495,92.01938037876174,29.903923792845365,188.0451898682636,590,
4,57138.20923294858,117.85313677518174,161.88609133556534,fire,30,4,71.39483520707269,156.168313395685,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,82.97357917964364,66.17627820761672,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,87.16719520932732,5.804963989343048,165.59034070160675,54.22654439959516,189.5228618653495,92.01938037876174,29.903923792845365,188.0451898682636,590,
120,58118.385354558726,13.723674090553883,191.4571205552737,fire,30,120,117.85313677518174,161.88609133556534,46.00372520065272,113.957902540807,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,82.97357917964364,66.17627820761672,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,87.16719520932732,5.804963989343048,165.59034070160675,54.22654439959516,189.5228618653495,92.01938037876174,29.903923792845365,188.0451898682636,605,
360,58123.426671751935,197.02650934603864,158.41313472222816,fire,60,360,117.85313677518174,161.88609133556534,2.762485810865251,6.843078194904048,121.33205256412728,62.516499849386605,166.2690113378251,154.21956274619768,82.97357917964364,66.17627820761672,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,87.16719520932732,5.804963989343048,165.59034070160675,54.22654439959516,189.5228618653495,92.01938037876174,29.903923792845365,188.0451898682636,605,
257,58124.270072681,21.643676385453325,169.074683720269,police,60,257,117.85313677518174,161.88609133556534,0.012598105887395808,0.03120733628967614,121.33205256412728,62.516499849386605,4.517465050003849,4.190086168957289,82.97357917964364,66.17627820761672,13.911029764748184,132.25266371354203,189.0648174453288,153.4699054617208,100.36390092219752,122.29561197835348,87.16719520932732,5.804963989343048,165.59034070160675,54.22654439959516,189.5228618653495,92.01938037876174,29.903923792845365,188.0451898682636,605,
